"PMID";"Method";"Search_Term";"Journal";"Citations";"YearPubmed";"Title";"Abstract"
"26183421";"Infinium";"Infinium";"Ann Rheum Dis";0;2015;"Overlap between differentially methylated DNA regions in blood B lymphocytes and genetic at-risk loci in primary Sjögren's syndrome.";"BACKGROUND: Beyond genetics, epigenetics alterations and especially those related to DNA methylation, play key roles in the pathogenesis of autoimmune diseases such as primary Sjögren's syndrome (pSS) and systemic lupus erythematosus. This study aimed to assess the role of methylation deregulation in pSS pathogeny through a genome-wide methylation approach.PATIENTS AND METHODS: 26 female patients with pSS and 22 age-matched controls were included in this study. CD4+ T cells and CD19+ B cells were isolated from peripheral blood mononuclear cells by magnetic microbeads and their genome-wide DNA methylation profiles were analysed using Infinium Human Methylation 450 K BeadChips. Probes with a median DNA methylation difference of at least 7% and p&lt;0.01 between patients and controls were considered significantly differentially methylated.RESULTS: Methylation alterations were mainly present in B cells compared with T cells. In B cells, an enrichment of genes with differentially methylated probes in genetic at-risk loci was observed, suggesting involvement of both genetic and epigenetic abnormalities in the same genes. Methylation alterations in B cells were more frequent in some specific pathways including Interferon Regulated Genes, mainly among patients who were autoantibody positive. Moreover, genes with differentially methylated probes were over-represented in B cells from patients with active disease.CONCLUSIONS: This study demonstrated more important deregulation of DNA methylation patterns in B cells compared with T cells, emphasising the importance of B cells in the pathogenesis of the disease. Overlap between genes with differentially methylated probes in B lymphocytes and genetic at-risk loci is a new finding highlighting their importance in pSS."
"26178744";"Infinium";"Infinium";"Epigenetics";0;2015;"Characterization of CpG sites that escape methylation on the inactive human X-chromosome.";"In many whole genome studies of gene expression or modified cytosines, data from probes localized to the X-chromosome are removed from analyses due to gender bias. Previously, we observed population differences in cytosine modifications between Caucasian and African lymphoblastoid cell lines (LCLs) on the autosomes using whole genome arrays to measure modified cytosines. DNA methylation plays a critical role in establishment and maintenance of X-chromosome inactivation in females. Therefore, we reasoned that by investigating cytosine modification patterns specifically on the X-chromosome, we could obtain valuable information about a chromosome that is often disregarded in genome-wide analyses. We investigated population differences in cytosine modification patterns along the X-chromosome between Caucasian and African LCLs and identified novel sites that escape methylation on the inactive X-chromosome (Xi) in females. We characterized the chromatin state of these loci by incorporating the extensive histone modification ChIP-seq data generated by ENCODE. To explore the relationship between DNA and histone modifications further, we hypothesized that BRD4, a protein that binds acetylated histones, could be preventing some sites from becoming de novo methylated. To test this, we treated four female LCLs with JQ1, a small molecule inhibitor of BRD4, but found that JQ1 treatment induced minor changes in cytosine modification levels, and the majority of sites escaping methylation on the Xi remained unmethylated. This suggests that other epigenetic mechanisms or transcription factors are likely playing a larger role in protecting these sites from de novo methylation on the Xi."
"26173806";"Infinium";"Infinium";"Genes Chromosomes Cancer";0;2015;"Discovery of a novel epigenetic cancer marker related to the oxidative status of human blood.";"Long-lasting oxidative stress exposure may lead to relatively stable epigenetic modifications of the DNA in order to activate anti-oxidative defence mechanisms. Oxidative stress related DNA methylation may therefore be associated (causally or as a by-product) with cancer. We measured derivatives of reactive oxygen metabolites (D-ROM), total thiol levels (TTL) and DNA methylation with the Illumina Infinium 450K BeadChip in three samples of German individuals aged ≥50 years: n = 1,000 ESTHER study baseline participants (DNA methylation only), n = 99 ESTHER eight-year follow-up participants and n = 142 participants of the BLITZ study. The correlation coefficient of methylation at cg10342304 and D-ROM in the ESTHER 8-year follow-up sample (r = -0.427; P = 1 × 10(-5) ) was replicated with a P-value indicating statistical significance after correction for multiple testing in the BLITZ sample (r = -0.192; P = 0.022). The association was robust to adjusting for potential confounders. In the ESTHER baseline sample, the hazard ratio for cancer development in 11 years of follow-up comparing bottom and top quartile of DNA methylation at cg10342304 was 1.86 (95%-confidence-interval 1.01-3.43). In summary, this first epigenome-wide screening and replication study with oxidative status markers observed a negative correlation of D-ROM levels and DNA methylation at cg10342304 in two independent cohorts. This CpG site is located in the body region of the nucleoredoxin gene. The nucleoredoxin protein is a redox-dependent inhibitor of the Wnt/ß-catenin signaling pathway, a well-characterized cancer pathway. If the observed CpG-cancer association can be successfully replicated by other studies, this epigenetic marker could be an interesting biomarker of cancer risk. © 2015 Wiley Periodicals, Inc."
"26168820";"Infinium";"Infinium";"Carcinogenesis";0;2015;"Differentially methylated microRNAs in prediagnostic samples of subjects who developed breast cancer in the European Prospective Investigation into Nutrition and Cancer (EPIC-Italy) cohort.";"The crosstalk between microRNAs (miRNAs) and other epigenetic factors may lead to novel hypotheses about carcinogenesis identifying new targets for research. Since a single miRNA can regulate multiple downstream target genes, its altered expression may potentially be a sensitive biomarker to detect early malignant transformation and improve diagnosis and prognosis. In the current study, we tested the hypothesis that altered methylation of miRNA encoding genes, associated with deregulated mature miRNA expression, may be related to dietary and lifestyle factors and may contribute to cancer development.In a case-control study nested in a prospective cohort (EPIC-Italy), we analysed DNA methylation levels of miRNA encoding genes (2,191 CpG probes related to 517 genes) that are present in the Infinium Human Methylation450 BeadChip array in prediagnostic peripheral white blood cells of subjects who developed Colorectal Cancer (CRC, n=159) or Breast Cancer (BC, n=166) and matched subjects who remained clinically healthy.In the whole cohort, several differentially methylated miRNA genes were observed in association with age, sex, smoking habits and physical activity. Interestingly, in the case-control study, 8 differentially methylated miRNAs were identified in subjects who went on to develop BC (miR-328, miR-675, miR-1307, miR-1286, miR-1275, miR-1910, miR-24-1, and miR-548a-1; all Bonferroni-adjusted p-values &lt; 0.05). No significant associations were found with CRC.Assuming that altered methylation of miRNAs detectable in blood may be present before diagnosis, it may represent a biomarker for early detection or risk of cancer and may help to understand the cascade of events preceding tumour onset."
"26161907";"Infinium";"Infinium";"PLoS One";0;2015;"Genome-Wide DNA Methylation Analysis Identifies Novel Hypomethylated Non-Pericentromeric Genes with Potential Clinical Implications in ICF Syndrome.";"INTRODUCTION AND RESULTS: Immunodeficiency, centromeric instability and facial anomalies syndrome (ICF) is a rare autosomal recessive disease, characterized by severe hypomethylation in pericentromeric regions of chromosomes (1, 16 and 9), marked immunodeficiency and facial anomalies. The majority of ICF patients present mutations in the DNMT3B gene, affecting the DNA methyltransferase activity of the protein. In the present study, we have used the Infinium 450K DNA methylation array to evaluate the methylation level of 450,000 CpGs in lymphoblastoid cell lines and untrasformed fibroblasts derived from ICF patients and healthy donors. Our results demonstrate that ICF-specific DNMT3B variants A603T/STP807ins and V699G/R54X cause global DNA hypomethylation compared to wild-type protein. We identified 181 novel differentially methylated positions (DMPs) including subtelomeric and intrachromosomic regions, outside the classical ICF-related pericentromeric hypomethylated positions. Interestingly, these sites were mainly located in intergenic regions and inside the CpG islands. Among the identified hypomethylated CpG-island associated genes, we confirmed the overexpression of three selected genes, BOLL, SYCP2 and NCRNA00221, in ICF compared to healthy controls, which are supposed to be expressed in germ line and silenced in somatic tissues.CONCLUSIONS: In conclusion, this study contributes in clarifying the direct relationship between DNA methylation defect and gene expression impairment in ICF syndrome, identifying novel direct target genes of DNMT3B. A high percentage of the DMPs are located in the subtelomeric regions, indicating a specific role of DNMT3B in methylating these chromosomal sites. Therefore, we provide further evidence that hypomethylation in specific non-pericentromeric regions of chromosomes might be involved in the molecular pathogenesis of ICF syndrome. The detection of DNA hypomethylation at BOLL, SYCP2 and NCRNA00221 may pave the way for the development of specific clinical biomarkers with the aim to facilitate the identification of ICF patients."
"26158446";"Infinium";"Infinium";"PLoS One";0;2015;"Parentage Reconstruction in Eucalyptus nitens Using SNPs and Microsatellite Markers: A Comparative Analysis of Marker Data Power and Robustness.";"Pedigree reconstruction using molecular markers enables efficient management of inbreeding in open-pollinated breeding strategies, replacing expensive and time-consuming controlled pollination. This is particularly useful in preferentially outcrossed, insect pollinated Eucalypts known to suffer considerable inbreeding depression from related matings. A single nucleotide polymorphism (SNP) marker panel consisting of 106 markers was selected for pedigree reconstruction from the recently developed high-density Eucalyptus Infinium SNP chip (EuCHIP60K). The performance of this SNP panel for pedigree reconstruction in open-pollinated progenies of two Eucalyptus nitens seed orchards was compared with that of two microsatellite panels with 13 and 16 markers respectively. The SNP marker panel out-performed one of the microsatellite panels in the resolution power to reconstruct pedigrees and out-performed both panels with respect to data quality. Parentage of all but one offspring in each clonal seed orchard was correctly matched to the expected seed parent using the SNP marker panel, whereas parentage assignment to less than a third of the expected seed parents were supported using the 13-microsatellite panel. The 16-microsatellite panel supported all but one of the recorded seed parents, one better than the SNP panel, although there was still a considerable level of missing and inconsistent data. SNP marker data was considerably superior to microsatellite data in accuracy, reproducibility and robustness. Although microsatellites and SNPs data provide equivalent resolution for pedigree reconstruction, microsatellite analysis requires more time and experience to deal with the uncertainties of allele calling and faces challenges for data transferability across labs and over time. While microsatellite analysis will continue to be useful for some breeding tasks due to the high information content, existing infrastructure and low operating costs, the multi-species SNP resource available with the EuCHIP60k, opens a whole new array of opportunities for high-throughput, genome-wide or targeted genotyping in species of Eucalyptus."
"26157508";"Infinium";"Infinium";"Clin Epigenetics";0;2015;"MethPed: a DNA methylation classifier tool for the identification of pediatric brain tumor subtypes.";"BACKGROUND: Classification of pediatric tumors into biologically defined subtypes is challenging, and multifaceted approaches are needed. For this aim, we developed a diagnostic classifier based on DNA methylation profiles.RESULTS: Methylation data generated by the Illumina Infinium HumanMethylation 450 BeadChip arrays were downloaded from the Gene Expression Omnibus (n = 472). Using the data, we built MethPed, which is a multiclass random forest algorithm, based on DNA methylation profiles from nine subgroups of pediatric brain tumors. DNA from 18 regional samples was used to validate MethPed. MethPed was additionally applied to a set of 28 publically available tumors with the heterogeneous diagnosis PNET. MethPed could successfully separate individual histology tumor types at a very high accuracy (κ = 0.98). Analysis of a regional cohort demonstrated the clinical benefit of MethPed, as confirmation of diagnosis of tumors with clear histology but also identified possible differential diagnoses in tumors with complicated and mixed type morphology.CONCLUSIONS: We demonstrate the utility of methylation profiling of pediatric brain tumors and offer MethPed as an easy-to-use toolbox that allows researchers and clinical diagnosticians to test single samples as well as large cohorts for subclass prediction of pediatric brain tumors. This will immediately aid clinical practice and importantly increase our molecular knowledge of these tumors for further therapeutic development."
"26113971";"Infinium";"Infinium";"Biol Sex Differ";0;2015;"Sex differences of leukocytes DNA methylation adjusted for estimated cellular proportions.";"BACKGROUND: DNA methylation, which is most frequently the transference of a methyl group to the 5-carbon position of the cytosine in a CpG dinucleotide, plays an important role in both normal development and diseases. To date, several genome-wide methylome studies have revealed sex-biased DNA methylation, yet no studies have investigated sex differences in DNA methylation by taking into account cellular heterogeneity. The aim of the present study was to investigate sex-biased DNA methylation on the autosomes in human blood by adjusting for estimated cellular proportions because cell-type proportions may vary by sex.METHODS: We performed a genome-wide DNA methylation profiling of the peripheral leukocytes in two sets of samples, a discovery set (49 males and 44 females) and a replication set (14 males and 10 females) using Infinium HumanMethylation450 BeadChips for 485,764 CpG dinucleotides and then examined the effect of sex on DNA methylation with a multiple linear regression analysis after adjusting for age, the estimated 6 cell-type proportions, and the covariates identified in a surrogate variable analysis.RESULTS: We identified differential DNA methylation between males and females at 292 autosomal CpG site loci in the discovery set (Bonferroni-adjusted p &lt; 0.05). Of these 292 CpG sites, significant sex differences were also observed at 98 sites in the replication set (p &lt; 0.05).CONCLUSIONS: These findings provided further evidence that DNA methylation may play a role in the differentiation or maintenance of sexual dimorphisms. Our methylome mapping of the effects of sex may be useful to understanding the molecular mechanism involved in both normal development and diseases."
"26112293";"Infinium";"Infinium";"Bioinformatics";0;2015;"Predicting tumor purity from methylation microarray data.";"MOTIVATION: In cancer genomics research, one important problem is that the solid tissue sample obtained from clinical settings is always a mixture of cancer and normal cells. The sample mixture brings complication in data analysis and results in biased findings if not correctly accounted for. Estimating tumor purity is of great interest, and a number of methods have been developed using gene expression, copy number variation or point mutation data.RESULTS: We discover that in cancer samples, the distributions of data from Illumina Infinium 450 k methylation microarray are highly correlated with tumor purities. We develop a simple but effective method to estimate purities from the microarray data. Analyses of the Cancer Genome Atlas lung cancer data demonstrate favorable performance of the proposed method.AVAILABILITY AND IMPLEMENTATION: The method is implemented in InfiniumPurify, which is freely available at https://bitbucket.org/zhengxiaoqi/infiniumpurify.CONTACT: xqzheng@shnu.edu.cn or hao.wu@emory.eduSupplementary information: Supplementary data are available at Bioinformatics online."
"26110892";"Infinium";"Infinium";"Obesity (Silver Spring)";0;2015;"Epigenome-wide study identifies novel methylation loci associated with body mass index and waist circumference.";"OBJECTIVE: To conduct an epigenome-wide analysis of DNA methylation and obesity traits.METHODS: DNA methylation was quantified in CD4+ T-cells using the Illumina Infinium HumanMethylation450 array in 991 participants of the Genetics of Lipid Lowering Drugs and Diet Network. Methylation at individual cytosine-phosphate-guanine (CpG) sites as a function of body mass index (BMI) and waist circumference (WC), adjusting for age, gender, study site, T-cell purity, smoking, and family structure, was modeled.RESULTS: Epigenome-wide significant associations between eight CpG sites and BMI and five CpG sites and WC, successfully replicating the top hits in whole blood samples from the Framingham Heart Study (n = 2,377) and the Atherosclerosis Risk in Communities study (n = 2,097), were found. Top findings were in CPT1A (meta-analysis P = 2.7 × 10(-43) for BMI and 9.9 × 10(-23) for WC), PHGDH (meta-analysis P = 2.0 × 10(-15) for BMI and 4.0 × 10(-9) for WC), CD38 (meta-analysis P = 6.3 × 10(-11) for BMI and 1.6 × 10(-12) for WC), and long intergenic non-coding RNA 00263 (meta-analysis P = 2.2 × 10(-16) for BMI and 8.9 × 10(-14) for WC), regions with biologically plausible relationships to adiposity.CONCLUSIONS: This large-scale epigenome-wide study discovered and replicated robust associations between DNA methylation at CpG loci and obesity indices, laying the groundwork for future diagnostic and/or therapeutic applications."
