"PMID";"Method";"Search_Term";"Journal";"Citations";"YearPubmed";"Title";"Abstract"
"26034304";"3C";"(3C AND chromosome)";"Cold Spring Harb Protoc";0;2015;"Chromosome Conformation Capture (3C) in Budding Yeast.";"Chromosome conformation capture (3C) is a method for studying chromosomal organization that takes advantage of formaldehyde cross-linking to measure the spatial association of two pieces of chromatin. The 3C method begins with whole-cell formaldehyde fixation of chromatin. After cell lysis, solubilized chromatin is digested with a type II restriction endonuclease, and cross-linked DNA fragments are ligated together. Cross-links are reversed by degradation with proteinase K, and chimeric DNA molecules are purified by standard phenol:chloroform extraction. The resulting 3C library represents chromatin fragments that may be separated by large genomic distances or located on different chromosomes, but are close enough in three-dimensional space for cross-linking. Locus-specific oligonucleotide primers are used to detect interactions of interest in the 3C library using end-point polymerase chain reaction (PCR)."
"26025624";"3C";"(3C AND chromosome)";"Methods Mol Biol";0;2015;"Quantitative Analysis of Intra-chromosomal Contacts: The 3C-qPCR Method.";"The chromosome conformation capture (3C) technique is fundamental to many population-based methods investigating chromatin dynamics and organization in eukaryotes. Here, we provide a modified quantitative 3C (3C-qPCR) protocol for improved quantitative analyses of intra-chromosomal contacts. We also describe an algorithm for data normalization which allows more accurate comparisons between contact profiles."
"26007655";"3C";"(3C AND chromosome)";"Nucleic Acids Res";0;2015;"Destruction of a distal hypoxia response element abolishes trans-activation of the PAG1 gene mediated by HIF-independent chromatin looping.";"A crucial step in the cellular adaptation to oxygen deficiency is the binding of hypoxia-inducible factors (HIFs) to hypoxia response elements (HREs) of oxygen-regulated genes. Genome-wide HIF-1α/2α/β DNA-binding studies revealed that the majority of HREs reside distant to the promoter regions, but the function of these distal HREs has only been marginally studied in the genomic context. We used chromatin immunoprecipitation (ChIP), gene editing (TALEN) and chromosome conformation capture (3C) to localize and functionally characterize a 82 kb upstream HRE that solely drives oxygen-regulated expression of the newly identified HIF target gene PAG1. PAG1, a transmembrane adaptor protein involved in Src signalling, was hypoxically induced in various cell lines and mouse tissues. ChIP and reporter gene assays demonstrated that the -82 kb HRE regulates PAG1, but not an equally distant gene further upstream, by direct interaction with HIF. Ablation of the consensus HRE motif abolished the hypoxic induction of PAG1 but not general oxygen signalling. 3C assays revealed that the -82 kb HRE physically associates with the PAG1 promoter region, independent of HIF-DNA interaction. These results demonstrate a constitutive interaction between the -82 kb HRE and the PAG1 promoter, suggesting a physiologically important rapid response to hypoxia."
"25980604";"3C";"(3C AND chromosome)";"FEBS Lett";0;2015;"Restraint-based three-dimensional modeling of genomes and genomic domains.";"Chromosomes are large polymer molecules composed of nucleotides. In some species, such as humans, this polymer can sum up to meters long and still be properly folded within the nuclear space of few microns in size. The exact mechanisms of how the meters long DNA is folded into the nucleus, as well as how the regulatory machinery can access it, is to a large extend still a mystery. However, and thanks to newly developed molecular, genomic and computational approaches based on the Chromosome Conformation Capture (3C) technology, we are now obtaining insight on how genomes are spatially organized. Here we review a new family of computational approaches that aim at using 3C-based data to obtain spatial restraints for modeling genomes and genomic domains."
"25950431";"3C";"(3C AND chromosome)";"PLoS One";0;2015;"Chromosomal Behavior during Meiosis in the Progeny of Triticum timopheevii × Hexaploid Wild Oat.";"The meiotic behavior of pollen mother cells (PMCs) of the F2 and F3 progeny from Triticum timopheevii × hexaploid wild oat was investigated by cytological analysis and sequential C-banding-genomic in situ hybridization (GISH) in the present study. A cytological analysis showed that the chromosome numbers of the F2 and F3 progeny ranged from 28 to 41. A large number of univalents, lagging chromosomes, chromosome bridges and micronuclei were found at the metaphase I, anaphase I, anaphase II and tetrad stages in the F2 and F3 progeny. The averages of univalents were 3.50 and 2.73 per cell, and those of lagging chromosomes were 3.37 and 1.87 in the F2 and F3 progeny, respectively. The PMC meiotic indices of the F2 and F3 progeny were 12.22 and 20.34, respectively, indicating considerable genetic instability. A sequential C-banding-GISH analysis revealed that some chromosomes and fragments from the hexaploid wild oat were detected at metaphase I and anaphase I in the progeny, showing that the progeny were of true intergeneric hybrid origin. The alien chromosomes 6A, 7A, 3C and 2D were lost during transmission from F2 to F3. In addition, partial T. timopheevii chromosomes appeared in the form of univalents or lagging chromosomes, which might result from large genome differences between the parents, and the wild oat chromosome introgression interfered with the wheat homologues' normally pairing."
"25935414";"3C";"(3C AND chromosome)";"FEBS Lett";0;2015;"Contact genomics: scaffolding and phasing (meta)genomes using chromosome 3D physical signatures.";"High-throughput DNA sequencing technologies are fuelling an accelerating trend to assemble de novo or resequence the genomes of numerous species as well as to complete unfinished assemblies. While current DNA sequencing technologies remain limited to reading stretches of a few hundreds or thousands of base pairs, experimental and computational methods are continuously improving with the goal of assembling entire genomes from large numbers of short DNA sequences. However, the algorithms that piece together DNA strands face important limitations due, notably, to the presence of repeated sequences or of multiple haplotypes within one genome, thus leaving many assemblies incomplete. Recently, the realization that the physical contacts experienced by a portion of a DNA molecule could be used as a robust and quantitative assay to determine its genomic position has led to the emerging field of contact genomics, which promises to revolutionize current genome assembly approaches by exploiting the flexible polymer properties of chromosomes. Here we review the current applications of contact genomics to genome scaffolding, haplotyping and metagenomic assembly, then outline the future developments we envision."
"25855284";"3C";"(3C AND chromosome)";"Med Sci (Paris)";0;2015;"[The intimate genome… in three dimensions].";"Over the past decade, techniques based on chromosome conformation capture (3C) have accelerated our understanding of eukaryote's nuclear architecture. Coupled to high throughput sequencing and bioinformatics they have unveiled different organizational levels of the genome at an unprecedented scale. Initially performed using large populations of cells, a new variant of these techniques can be applied to single cell. Although it can be shown that chromosome folding varies from one cell to the other, their overall organization into topologically associating domains is conserved between cells of the same population. Interestingly, the predicted chromosome structures reveal that regions engaged in trans-chromosomal interactions are preferentially localized at the surface of the chromosome territory. These results confirm and extend previous observations on individual loci therefore highlighting the power of 3C based techniques."
"25839327";"3C";"(3C AND chromosome)";"Am J Hum Genet";0;2015;"Functional loss of semaphorin 3C and/or semaphorin 3D and their epistatic interaction with ret are critical to Hirschsprung disease liability.";"Innervation of the gut is segmentally lost in Hirschsprung disease (HSCR), a consequence of cell-autonomous and non-autonomous defects in enteric neuronal cell differentiation, proliferation, migration, or survival. Rare, high-penetrance coding variants and common, low-penetrance non-coding variants in 13 genes are known to underlie HSCR risk, with the most frequent variants in the ret proto-oncogene (RET). We used a genome-wide association (220 trios) and replication (429 trios) study to reveal a second non-coding variant distal to RET and a non-coding allele on chromosome 7 within the class 3 Semaphorin gene cluster. Analysis in Ret wild-type and Ret-null mice demonstrates specific expression of Sema3a, Sema3c, and Sema3d in the enteric nervous system (ENS). In zebrafish embryos, sema3 knockdowns show reduction of migratory ENS precursors with complete ablation under conjoint ret loss of function. Seven candidate receptors of Sema3 proteins are also expressed within the mouse ENS and their expression is also lost in the ENS of Ret-null embryos. Sequencing of SEMA3A, SEMA3C, and SEMA3D in 254 HSCR-affected subjects followed by in silico protein structure modeling and functional analyses identified five disease-associated alleles with loss-of-function defects in semaphorin dimerization and binding to their cognate neuropilin and plexin receptors. Thus, semaphorin 3C/3D signaling is an evolutionarily conserved regulator of ENS development whose dys-regulation is a cause of enteric aganglionosis."
"25831887";"3C";"(3C AND chromosome)";"Mol Biol (Mosk)";0;2015;"[Spatial organization of interphase chromosomes and the role of chromatin fiber dynamycs in the positioning of genome elements].";"Many studies are devoted to the analysis ofinterphase chromosome architecture due to the evidence of functional-dependent spatial organization of the genome. These studies are based on classical cytological methods as well as on biochemical approaches (3C, 4C, 5C, Hi-C) allowing for the detection of long-range interactions between fragments of chromatin fibers, including the genome-wide interactions. In this review, we discuss the results of these researches which make it possible to explain functional-dependent multilevel compartmentalization of the nucleous and unravel the principals of high-level chromatin organization. Special attention is paid to the enchancer-promoter interactions important for the regulation of gene expression. Accordingly, we consider the model of an active chromatin hub and the alternative model of an active chromatin compartment, which was proposed based on reconsideration of some steps of the 3C procedure."
"25800747";"3C";"(3C AND chromosome)";"Nucleic Acids Res";0;2015;"Assessing the limits of restraint-based 3D modeling of genomes and genomic domains.";"Restraint-based modeling of genomes has been recently explored with the advent of Chromosome Conformation Capture (3C-based) experiments. We previously developed a reconstruction method to resolve the 3D architecture of both prokaryotic and eukaryotic genomes using 3C-based data. These models were congruent with fluorescent imaging validation. However, the limits of such methods have not systematically been assessed. Here we propose the first evaluation of a mean-field restraint-based reconstruction of genomes by considering diverse chromosome architectures and different levels of data noise and structural variability. The results show that: first, current scoring functions for 3D reconstruction correlate with the accuracy of the models; second, reconstructed models are robust to noise but sensitive to structural variability; third, the local structure organization of genomes, such as Topologically Associating Domains, results in more accurate models; fourth, to a certain extent, the models capture the intrinsic structural variability in the input matrices and fifth, the accuracy of the models can be a priori predicted by analyzing the properties of the interaction matrices. In summary, our work provides a systematic analysis of the limitations of a mean-field restrain-based method, which could be taken into consideration in further development of methods as well as their applications."
"25786024";"3C";"(3C AND chromosome)";"PLoS Genet";0;2015;"Male-biased aganglionic megacolon in the TashT mouse line due to perturbation of silencer elements in a large gene desert of chromosome 10.";"Neural crest cells (NCC) are a transient migratory cell population that generates diverse cell types such as neurons and glia of the enteric nervous system (ENS). Via an insertional mutation screen for loci affecting NCC development in mice, we identified one line-named TashT-that displays a partially penetrant aganglionic megacolon phenotype in a strong male-biased manner. Interestingly, this phenotype is highly reminiscent of human Hirschsprung's disease, a neurocristopathy with a still unexplained male sex bias. In contrast to the megacolon phenotype, colonic aganglionosis is almost fully penetrant in homozygous TashT animals. The sex bias in megacolon expressivity can be explained by the fact that the male ENS ends, on average, around a &quot;tipping point&quot; of minimal colonic ganglionosis while the female ENS ends, on average, just beyond it. Detailed analysis of embryonic intestines revealed that aganglionosis in homozygous TashT animals is due to slower migration of enteric NCC. The TashT insertional mutation is localized in a gene desert containing multiple highly conserved elements that exhibit repressive activity in reporter assays. RNAseq analyses and 3C assays revealed that the TashT insertion results, at least in part, in NCC-specific relief of repression of the uncharacterized gene Fam162b; an outcome independently confirmed via transient transgenesis. The transcriptional signature of enteric NCC from homozygous TashT embryos is also characterized by the deregulation of genes encoding members of the most important signaling pathways for ENS formation-Gdnf/Ret and Edn3/Ednrb-and, intriguingly, the downregulation of specific subsets of X-linked genes. In conclusion, this study not only allowed the identification of Fam162b coding and regulatory sequences as novel candidate loci for Hirschsprung's disease but also provides important new insights into its male sex bias."
"25752509";"3C";"(3C AND chromosome)";"J Cell Biochem";0;2015;"Regulation of CYBB Gene Expression in Human Phagocytes by a Distant Upstream NF-κB Binding Site.";"The human CYBB gene encodes the gp91-phox component of the phagocyte oxidase enzyme complex, which is responsible for generating superoxide and other downstream reactive oxygen species essential to microbial killing. In the present study, we have identified by sequence analysis a putative NF-κB binding site in a DNase I hypersensitive site, termed HS-II, located in the distant 5' flanking region of the CYBB gene. Electrophoretic mobility assays showed binding of the sequence element by recombinant NF-κB protein p50 and by proteins in nuclear extract from the HL-60 myeloid leukemia cell line corresponding to p50 and to p50/p65 heterodimers. Chromatin immunoprecipitation demonstrated NF-κB binding to the site in intact HL-60 cells. Chromosome conformation capture (3C) assays demonstrated physical interaction between the NF-κB binding site and the CYBB promoter region. Inhibition of NF-κB activity by salicylate reduced CYBB expression in peripheral blood neutrophils and differentiated U937 monocytic leukemia cells. U937 cells transfected with a mutant inhibitor of κB &quot;super-repressor&quot; showed markedly diminished CYBB expression. Luciferase reporter analysis of the NF-κB site linked to the CYBB 5' flanking promoter region revealed enhanced expression, augmented by treatment with interferon-γ. These studies indicate a role for this distant, 15 kb upstream, binding site in NF-κB regulation of the CYBB gene, an essential component of phagocyte-mediated host defense. J. Cell. Biochem. 116: 2008-2017, 2015. © 2015 Wiley Periodicals, Inc."
"25708464";"3C";"(3C AND chromosome)";"Int Rev Cell Mol Biol";0;2015;"Nuclear compartments, genome folding, and enhancer-promoter communication.";"The eukaryotic genome has an extremely complex spatial organization. The physical distances between regulatory elements of the genome, such as enhancers, promoters, insulators, and CpG-islands, do not necessarily reflect genomic distances. Some remote regulatory elements appear to interact physically with target promoters in the 3D nuclear space. These spatial contacts are thought to play a crucial role in the regulation of transcription. Recent studies performed using 3C (chromosome conformation capture)-based methods, FISH (fluorescence in situ hybridization) coupled with confocal microscopy, and other experimental approaches have revealed that the spatial interactions of distant genomic elements within a folded chromosome are specific and functionally relevant. Additionally, the spatial organization of the eukaryotic genome is linked to the functional compartmentalization of the cell nucleus. In this review, we discuss the current state of research on the functional architecture of the eukaryotic genome. Special emphasis is given to the role of the spatial organization of the genome in establishing communication between enhancers and promoters. The driving forces of the juxtaposition of remote genomic elements are also considered."
"25690896";"3C";"(3C AND chromosome)";"Nucleic Acids Res";0;2015;"Inferential modeling of 3D chromatin structure.";"For eukaryotic cells, the biological processes involving regulatory DNA elements play an important role in cell cycle. Understanding 3D spatial arrangements of chromosomes and revealing long-range chromatin interactions are critical to decipher these biological processes. In recent years, chromosome conformation capture (3C) related techniques have been developed to measure the interaction frequencies between long-range genome loci, which have provided a great opportunity to decode the 3D organization of the genome. In this paper, we develop a new Bayesian framework to derive the 3D architecture of a chromosome from 3C-based data. By modeling each chromosome as a polymer chain, we define the conformational energy based on our current knowledge on polymer physics and use it as prior information in the Bayesian framework. We also propose an expectation-maximization (EM) based algorithm to estimate the unknown parameters of the Bayesian model and infer an ensemble of chromatin structures based on interaction frequency data. We have validated our Bayesian inference approach through cross-validation and verified the computed chromatin conformations using the geometric constraints derived from fluorescence in situ hybridization (FISH) experiments. We have further confirmed the inferred chromatin structures using the known genetic interactions derived from other studies in the literature. Our test results have indicated that our Bayesian framework can compute an accurate ensemble of 3D chromatin conformations that best interpret the distance constraints derived from 3C-based data and also agree with other sources of geometric constraints derived from experimental evidence in the previous studies. The source code of our approach can be found in https://github.com/wangsy11/InfMod3DGen."
"25555574";"3C";"(3C AND chromosome)";"Methods Mol Biol";0;2015;"High-resolution 3D DNA FISH using plasmid probes and computational correction of optical aberrations to study chromatin structure at the sub-megabase scale.";"Characterizing the three-dimensional organization of chromosomes is a fundamental goal in molecular biology and will be critical to understand how gene expression is regulated by distal regulatory sequences such as enhancers. Chromosome conformation capture (3C) techniques have recently revealed that the interactions between regulatory elements appear to occur in the context of topologically associating domains (TADs), each spanning few hundreds kilobases, within which the chromatin fiber preferentially interacts. However, 3C-based data represent average interaction probabilities of the chromatin fiber over millions of cells. To understand how variable chromatin conformation is within each TAD, one needs to employ single-cell techniques such as 3D DNA FISH. Given the small size of TADs however (typically &lt;1 Mb), classical DNA FISH design needs to be adapted to achieve high genomic and spatial resolution. Here, we describe a high-resolution 3D DNA FISH approach we recently developed, based on a combination of short plasmid probes and computational correction of optical aberrations. We describe probe design and generation and the 3D DNA FISH procedure. We further discuss how to optimize microscope settings and to implement calibration-bead-assisted computational corrections in order to achieve 50 nm resolution in two-color distance measurements between probes that can be as close as 50 kb along the genome."
"24434847";"3C";"(3C AND chromosome)";"Nat Rev Genet";33;2014;"Sequencing depth and coverage: key considerations in genomic analyses.";"Sequencing technologies have placed a wide range of genomic analyses within the capabilities of many laboratories. However, sequencing costs often set limits to the amount of sequences that can be generated and, consequently, the biological outcomes that can be achieved from an experimental design. In this Review, we discuss the issue of sequencing depth in the design of next-generation sequencing experiments. We review current guidelines and precedents on the issue of coverage, as well as their underlying considerations, for four major study designs, which include de novo genome sequencing, genome resequencing, transcriptome sequencing and genomic location analyses (for example, chromatin immunoprecipitation followed by sequencing (ChIP-seq) and chromosome conformation capture (3C))."
"24813616";"3C";"(3C AND chromosome)";"Cell";14;2014;"Predictive polymer modeling reveals coupled fluctuations in chromosome conformation and transcription.";"A new level of chromosome organization, topologically associating domains (TADs), was recently uncovered by chromosome conformation capture (3C) techniques. To explore TAD structure and function, we developed a polymer model that can extract the full repertoire of chromatin conformations within TADs from population-based 3C data. This model predicts actual physical distances and to what extent chromosomal contacts vary between cells. It also identifies interactions within single TADs that stabilize boundaries between TADs and allows us to identify and genetically validate key structural elements within TADs. Combining the model's predictions with high-resolution DNA FISH and quantitative RNA FISH for TADs within the X-inactivation center (Xic), we dissect the relationship between transcription and spatial proximity to cis-regulatory elements. We demonstrate that contacts between potential regulatory elements occur in the context of fluctuating structures rather than stable loops and propose that such fluctuations may contribute to asymmetric expression in the Xic during X inactivation."
"24529248";"3C";"(3C AND chromosome)";"Curr Opin Cell Biol";9;2014;"Large-scale chromatin organization: the good, the surprising, and the still perplexing.";"Traditionally large-scale chromatin structure has been studied by microscopic approaches, providing direct spatial information but limited sequence context. In contrast, newer 3C (chromosome capture conformation) methods provide rich sequence context but uncertain spatial context. Recent demonstration of large, topologically linked DNA domains, hundreds to thousands of kb in size, may now link 3C data to actual chromosome physical structures, as visualized directly by microscopic methods. Yet, new data suggesting that 3C may measure cytological rather than molecular proximity prompts a renewed focus on understanding the origin of 3C interactions and dissecting the biological significance of long-range genomic interactions."
